0	 2200000.089405	 0.369587	 0.0622283	 0.461035	 0.0160358	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 325	 1560	 9	 62	 5789	 277	 59	 1560	 14	 343
0	 2300000.089312	 0.410158	 0.0679236	 0.452433	 0.0143263	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 253	 1579	 6	 64	 5868	 244	 81	 1579	 23	 303
0	 2400000.089219	 0.399418	 0.0655336	 0.452573	 0.0137031	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 311	 1535	 6	 57	 5869	 289	 73	 1535	 9	 313
0	 2500000.089126	 0.375902	 0.0612007	 0.478589	 0.0142148	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 258	 1526	 5	 67	 5890	 278	 122	 1526	 18	 307
0	 2600000.089033	 0.411882	 0.0676397	 0.455184	 0.0135232	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 271	 1577	 9	 62	 5840	 251	 81	 1577	 8	 323
0	 2700000.088939	 0.384511	 0.0596172	 0.452446	 0.0152276	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 266	 1580	 10	 50	 5878	 233	 87	 1580	 10	 304
0	 2800000.088846	 0.347374	 0.0514722	 0.442133	 0.0146312	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 292	 1552	 9	 63	 5829	 269	 78	 1552	 13	 343
0	 2900000.088753	 0.366797	 0.0506384	 0.434422	 0.0117572	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 234	 1536	 0	 57	 5861	 282	 147	 1536	 17	 325
0	 3000000.088660	 0.408432	 0.0557898	 0.465209	 0.0105701	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 299	 1540	 4	 63	 5734	 316	 74	 1540	 15	 415
0	 3100000.088567	 0.432729	 0.0481881	 0.459474	 0.0100944	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 265	 1605	 9	 64	 5844	 208	 84	 1605	 14	 297
0	 3200000.088474	 0.418	 0.0511816	 0.449087	 0.0121316	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 261	 1540	 5	 59	 5826	 298	 77	 1540	 23	 369
0	 3300000.088381	 0.450107	 0.0481208	 0.444212	 0.0130215	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 232	 1570	 6	 65	 5879	 251	 99	 1570	 15	 310
0	 3400000.088288	 0.430933	 0.0548961	 0.443388	 0.0132245	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 247	 1607	 4	 51	 5741	 287	 105	 1607	 12	 337
0	 3500000.088194	 0.44234	 0.0585996	 0.444407	 0.013843	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 256	 1542	 5	 58	 5952	 216	 137	 1542	 6	 281
0	 3600000.088101	 0.409159	 0.0630166	 0.448145	 0.0166635	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 248	 1602	 6	 69	 5770	 242	 128	 1602	 14	 318
0	 3700000.088008	 0.415109	 0.0719532	 0.447965	 0.0134649	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 271	 1573	 12	 68	 5800	 270	 75	 1573	 14	 342
0	 3800000.087915	 0.435188	 0.0717851	 0.442975	 0.0165801	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 275	 1578	 12	 71	 5809	 243	 97	 1578	 14	 322
0	 3900000.087822	 0.431939	 0.0668314	 0.439296	 0.0183789	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 234	 1581	 6	 49	 5830	 237	 176	 1581	 5	 299
0	 4000000.087729	 0.487774	 0.0734999	 0.438242	 0.0156261	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 222	 1572	 9	 55	 5857	 273	 119	 1572	 3	 313
0	 4100000.087636	 0.466559	 0.0795011	 0.464136	 0.0203424	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 275	 1528	 2	 68	 5791	 314	 94	 1528	 22	 378
0	 4200000.087601	 0.455729	 0.0732294	 0.473916	 0.0193026	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 315	 1602	 4	 64	 5700	 300	 32	 1602	 18	 357
0	 4300000.088532	 0.488651	 0.0646525	 0.491316	 0.0214206	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 199	 1588	 9	 46	 5790	 316	 105	 1588	 14	 338
0	 4400000.089464	 0.475382	 0.0685933	 0.51426	 0.0216412	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 243	 1602	 7	 57	 5772	 281	 97	 1602	 16	 323
0	 4500000.090395	 0.406462	 0.0656167	 0.518376	 0.0200112	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 359	 1484	 13	 47	 5828	 329	 59	 1484	 18	 375
0	 4600000.045872	 0.394896	 0.0639162	 0.498002	 0.0189117	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 352	 1484	 5	 64	 5748	 358	 49	 1484	 21	 432
0	 4700000.046803	 0.428671	 0.068801	 0.511748	 0.016234	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 322	 1514	 4	 65	 5804	 297	 84	 1514	 28	 367
0	 4800000.047734	 0.438524	 0.0706379	 0.538515	 0.0139215	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 290	 1563	 4	 69	 5731	 322	 71	 1563	 6	 381
0	 4900000.048666	 0.500201	 0.0706224	 0.560421	 0.0149631	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 242	 1664	 6	 69	 5734	 221	 102	 1664	 10	 279
0	 5000000.049597	 0.498861	 0.0702988	 0.566176	 0.0150074	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 256	 1548	 7	 61	 5859	 276	 118	 1548	 13	 314
0	 5100000.050528	 0.466005	 0.0796935	 0.562967	 0.015879	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 315	 1581	 13	 51	 5742	 272	 46	 1581	 20	 378
0	 5200000.051460	 0.481378	 0.0913643	 0.557002	 0.0164375	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 397	 1432	 7	 72	 5799	 358	 50	 1432	 14	 439
0	 5300000.052391	 0.501878	 0.10069	 0.558133	 0.0137523	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 376	 1490	 16	 68	 5836	 300	 37	 1490	 12	 373
0	 5400000.053322	 0.474944	 0.0948956	 0.538602	 0.0160768	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 397	 1536	 8	 58	 5721	 315	 34	 1536	 31	 359
0	 5500000.054254	 0.470037	 0.0908767	 0.54347	 0.0150848	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 345	 1492	 5	 63	 5719	 369	 64	 1492	 25	 426
0	 5600000.055185	 0.502705	 0.0847143	 0.550833	 0.0141815	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 210	 1608	 4	 62	 5745	 270	 150	 1608	 23	 316
0	 5700000.056116	 0.509241	 0.116632	 0.51953	 0.015967	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 272	 1494	 0	 72	 5754	 357	 73	 1494	 33	 447
0	 5800000.057047	 0.543869	 0.108242	 0.556397	 0.0169301	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 288	 1524	 10	 71	 5808	 299	 90	 1524	 17	 367
0	 5900000.057979	 0.472002	 0.127646	 0.555356	 0.0175074	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 390	 1469	 4	 54	 5660	 416	 40	 1469	 29	 467
0	 6000000.058910	 0.542898	 0.099112	 0.536172	 0.0163185	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 204	 1602	 14	 74	 5906	 218	 86	 1602	 17	 272
0	 6100000.059841	 0.558785	 0.106586	 0.542137	 0.0173219	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 273	 1555	 11	 53	 5850	 238	 141	 1555	 6	 317
0	 6200000.060773	 0.529245	 0.103192	 0.540902	 0.0132635	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 236	 1516	 3	 52	 5910	 299	 97	 1516	 10	 358
0	 6300000.061704	 0.498162	 0.0966182	 0.542565	 0.0120423	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 318	 1546	 9	 66	 5724	 302	 90	 1546	 27	 371
0	 6400000.062635	 0.524358	 0.0996734	 0.520952	 0.0192584	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 285	 1512	 10	 69	 5815	 325	 56	 1512	 18	 396
0	 6500000.063567	 0.524629	 0.0916038	 0.504058	 0.0159882	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 291	 1533	 9	 61	 5815	 302	 78	 1533	 17	 358
0	 6600000.064498	 0.521848	 0.0955978	 0.506467	 0.014393	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 290	 1556	 9	 53	 5871	 257	 61	 1556	 24	 322
0	 6700000.065429	 0.515009	 0.090527	 0.508636	 0.017205	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 216	 1599	 6	 63	 5755	 282	 122	 1599	 15	 343
0	 6800000.066361	 0.470293	 0.0925096	 0.513168	 0.0241453	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 235	 1550	 6	 54	 5756	 354	 99	 1550	 17	 378
0	 6900000.067292	 0.499511	 0.0986029	 0.535992	 0.0246774	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 337	 1548	 9	 55	 5759	 311	 54	 1548	 16	 359
0	 7000000.068223	 0.522974	 0.104095	 0.561887	 0.0235473	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 248	 1569	 12	 65	 5707	 314	 132	 1569	 13	 369
0	 7100000.069155	 0.5326	 0.0948765	 0.572988	 0.0199969	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 281	 1523	 3	 54	 5908	 268	 87	 1523	 10	 337
0	 7200000.070086	 0.512217	 0.0972093	 0.583495	 0.0208656	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 304	 1535	 2	 54	 5776	 330	 55	 1535	 19	 381
0	 7300000.071017	 0.487873	 0.101687	 0.600064	 0.0179847	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 300	 1499	 8	 74	 5769	 336	 70	 1499	 23	 417
0	 7400000.071949	 0.509893	 0.0938395	 0.580944	 0.0168667	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 303	 1543	 3	 62	 5781	 320	 71	 1543	 16	 356
0	 7500000.072880	 0.523428	 0.0948845	 0.601753	 0.0214787	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 256	 1552	 1	 69	 5794	 297	 105	 1552	 13	 360
0	 7600000.073811	 0.491637	 0.116917	 0.582982	 0.0226618	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 328	 1513	 1	 66	 5655	 387	 62	 1513	 29	 445
0	 7700000.074743	 0.560786	 0.0957746	 0.572848	 0.0223671	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 261	 1624	 9	 61	 5774	 242	 79	 1624	 13	 306
0	 7800000.075674	 0.447713	 0.119833	 0.583457	 0.0216323	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 405	 1455	 17	 65	 5611	 430	 47	 1455	 36	 478
0	 7900000.076605	 0.450982	 0.117356	 0.605401	 0.0227043	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 409	 1481	 12	 59	 5721	 328	 50	 1481	 19	 436
0	 8000000.077537	 0.435987	 0.107273	 0.629303	 0.0248124	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 350	 1536	 11	 67	 5686	 352	 47	 1536	 20	 393
0	 8100000.078468	 0.442375	 0.114583	 0.601832	 0.0249676	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 327	 1539	 5	 51	 5695	 370	 72	 1539	 13	 387
0	 8200000.079399	 0.513337	 0.123053	 0.617556	 0.0283046	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 280	 1569	 8	 54	 5767	 289	 102	 1569	 10	 350
0	 8300000.080331	 0.500007	 0.108504	 0.629924	 0.0301521	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 269	 1579	 5	 73	 5844	 232	 77	 1579	 18	 320
0	 8400000.081028	 0.504853	 0.114029	 0.607342	 0.0274507	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 344	 1587	 20	 53	 5730	 284	 44	 1587	 10	 336
0	 8500000.079911	 0.484154	 0.119923	 0.614514	 0.0275011	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 322	 1523	 9	 54	 5839	 294	 53	 1523	 11	 368
0	 8600000.078793	 0.569938	 0.127606	 0.602192	 0.027327	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 223	 1530	 16	 62	 5984	 232	 114	 1530	 15	 292
0	 8700000.077676	 0.578224	 0.134039	 0.607045	 0.0294251	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 323	 1603	 13	 65	 5722	 268	 64	 1603	 11	 328
0	 8800000.076558	 0.531509	 0.130009	 0.607867	 0.028129	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 317	 1583	 5	 62	 5731	 295	 56	 1583	 12	 355
0	 8900000.075441	 0.577094	 0.122831	 0.648504	 0.0334998	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 250	 1595	 11	 54	 5787	 246	 117	 1595	 15	 324
0	 9000000.074323	 0.547495	 0.117792	 0.6194	 0.0316898	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 234	 1598	 0	 53	 5818	 249	 84	 1598	 10	 356
0	 9100000.073205	 0.548775	 0.105361	 0.593202	 0.0306599	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 205	 1576	 8	 63	 5940	 233	 100	 1576	 6	 291
0	 9200000.072088	 0.494219	 0.104659	 0.584835	 0.0344544	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 226	 1559	 6	 49	 5933	 249	 97	 1559	 6	 298
0	 9300000.070970	 0.433036	 0.0998985	 0.575896	 0.0408084	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 382	 1454	 15	 60	 5792	 337	 46	 1454	 20	 438
0	 9400000.069853	 0.416351	 0.089603	 0.571038	 0.0419215	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 371	 1501	 5	 55	 5834	 287	 39	 1501	 23	 379
0	 9500000.068735	 0.36617	 0.070582	 0.552612	 0.0315384	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 278	 1520	 4	 59	 5716	 386	 50	 1520	 37	 427
0	 9600000.067617	 0.348025	 0.0751428	 0.535576	 0.0243722	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 558	 1374	 11	 55	 5827	 324	 18	 1374	 27	 429
0	 9700000.066500	 0.381858	 0.0797204	 0.54194	 0.0262077	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 404	 1482	 1	 57	 5823	 311	 41	 1482	 11	 385
0	 9800000.065382	 0.414771	 0.075275	 0.5509	 0.0280304	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 281	 1615	 9	 54	 5780	 231	 78	 1615	 11	 325
0	 9900000.064265	 0.488937	 0.098543	 0.565909	 0.0239381	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 277	 1562	 9	 55	 5835	 272	 83	 1562	 17	 323
1	 0.000000	 0.5	 0	 0.5	 0	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 4999	 1	 0	 0	 0	 0	 2499	 1	 2500	 0
1	 100000.045457	 0.484497	 0.00349316	 0.501627	 0.00279032	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 146	 1655	 21	 64	 5940	 84	 277	 1655	 2	 151
1	 200000.090892	 0.453312	 0.0102929	 0.501954	 0.00423049	 10	 10000000	 0.02	 0.05	 0.01	 1	 1	 0.001	 0.001	 30	 30	 1	 1	 0.2	 0	 0	 0.5	 227	 1675	 29	 61	 5960	 80	 131	 1675	 9	 150
